rep1.HPV18	chr19~27855336~27856335~+~HPV18~4816~5815~-
rep1.HPV18	chr21~18750084~18751083~+~HPV18~2637~3636~-
rep1.HPV18	chr20~26653574~26654573~-~HPV18~6359~7358~-
rep1.HPV18	chr1~197319840~197320839~+~HPV18~279~1278~+
rep1.HPV18	chr22~30626471~30627470~-~HPV18~3906~4905~+
rep1.HPV18	chr13~66431514~66432513~+~HPV18~3171~4170~-
rep1.HPV18	chr8~13816542~13817541~-~HPV18~2578~3577~+
rep1.HPV18	chrX~105062560~105063559~-~HPV18~2050~3049~-
rep1.HPV18	chr15~27882237~27883236~-~HPV18~602~1601~-
rep1.HPV18	chr17~30772512~30773511~+~HPV18~4524~5523~+
rep1.HPV18	chrY~12041488~12042487~+~HPV18~6792~7791~+
rep1.HPV18	chrX~73171382~73172381~-~HPV18~1548~2547~+
rep1.HPV18	chr12~116483387~116484386~-~HPV18~6249~7248~-
rep1.HPV18	chr22~42076183~42077182~-~HPV18~3915~4914~-
rep1.HPV18	chr17~5757918~5758917~+~HPV18~2108~3107~+
rep1.HPV18	chr1~75059899~75060898~+~HPV18~5205~6204~+
rep1.HPV18	chr18~50217323~50218322~-~HPV18~3572~4571~-
rep1.HPV18	chr12~9188697~9189696~-~HPV18~152~1151~+
rep1.HPV18	chr15~69575599~69576598~+~HPV18~3652~4651~-
rep1.HPV18	chr11~128011358~128012357~+~HPV18~937~1936~+
rep1.HPV18	chr9~102619177~102620176~+~HPV18~4325~5324~-
rep1.HPV18	chr14~17685760~17686759~-~HPV18~6695~7694~-
rep1.HPV18	chr1~218052028~218053027~+~HPV18~559~1558~+
rep1.HPV18	chr4~36979661~36980660~-~HPV18~2504~3503~+
rep1.HPV18	chr17~8297072~8298071~+~HPV18~3335~4334~+
rep1.HPV18	chr4~166852896~166853895~-~HPV18~3490~4489~+
rep1.HPV18	chr9~25615098~25616097~-~HPV18~2283~3282~+
rep1.HPV18	chr8~106848156~106849155~-~HPV18~2471~3470~+
rep1.HPV18	chrX~14468504~14469503~-~HPV18~2815~3814~+
rep1.HPV18	chr16~65806362~65807361~+~HPV18~6125~7124~-
rep1.HPV18	chr12~113186221~113187220~-~HPV18~6018~7017~-
rep1.HPV18	chr21~10125837~10126836~+~HPV18~6394~7393~+
rep1.HPV18	chr22~33196554~33197553~+~HPV18~6178~7177~+
rep1.HPV18	chr2~194990151~194991150~+~HPV18~6011~7010~+
rep1.HPV18	chr21~13774942~13775941~-~HPV18~5667~6666~-
rep1.HPV18	chr3~182497096~182498095~+~HPV18~2333~3332~+
rep1.HPV18	chr9~26615604~26616603~-~HPV18~6822~7821~-
rep1.HPV18	chr1~82063429~82064428~+~HPV18~4986~5985~+
rep1.HPV18	chr3~165347780~165348779~+~HPV18~1605~2604~-
rep1.HPV18	chr4~165078899~165079898~-~HPV18~2965~3964~-
rep1.HPV18	chr6~42869179~42870178~+~HPV18~6281~7280~+
rep1.HPV18	chr9~38688637~38689636~-~HPV18~4815~5814~+
rep1.HPV18	chr10~90916364~90917363~+~HPV18~791~1790~+
rep1.HPV18	chr6~133400515~133401514~-~HPV18~2996~3995~-
rep1.HPV18	chr3~4085988~4086987~-~HPV18~310~1309~-
rep1.HPV18	chr7~13076597~13077596~+~HPV18~2751~3750~-
rep1.HPV18	chr9~129968542~129969541~-~HPV18~5885~6884~-
rep1.HPV18	chr14~67998193~67999192~+~HPV18~1068~2067~-
rep1.HPV18	chr5~174338793~174339792~-~HPV18~45~1044~-
rep1.HPV18	chr2~23135892~23136891~-~HPV18~1744~2743~+
rep1.HPV31	chr13~62660650~62661649~-~HPV31~4365~5364~-
rep1.HPV31	chr22~20369350~20370349~-~HPV31~1298~2297~+
rep1.HPV31	chr4~98547879~98548878~-~HPV31~1565~2564~-
rep1.HPV31	chr21~13409793~13410792~+~HPV31~1985~2984~+
rep1.HPV31	chr9~113274448~113275447~-~HPV31~891~1890~-
rep1.HPV31	chr4~185343304~185344303~+~HPV31~6252~7251~-
rep1.HPV31	chr4~13223977~13224976~-~HPV31~2591~3590~+
rep1.HPV31	chr7~108195376~108196375~-~HPV31~3955~4954~+
rep1.HPV31	chr1~83049188~83050187~+~HPV31~1665~2664~+
rep1.HPV31	chr20~14165799~14166798~+~HPV31~4286~5285~-
rep1.HPV31	chr19~26430637~26431636~+~HPV31~6019~7018~-
rep1.HPV31	chr22~19740271~19741270~-~HPV31~6879~7878~+
rep1.HPV31	chr16~49226520~49227519~+~HPV31~1590~2589~+
rep1.HPV31	chr8~121636409~121637408~-~HPV31~502~1501~+
rep1.HPV31	chr8~73152563~73153562~+~HPV31~4317~5316~+
rep1.HPV31	chr5~8905204~8906203~+~HPV31~1524~2523~-
rep1.HPV31	chr8~78116648~78117647~-~HPV31~3232~4231~-
rep1.HPV31	chr16~4667661~4668660~-~HPV31~1347~2346~+
rep1.HPV31	chr22~34410474~34411473~+~HPV31~689~1688~+
rep1.HPV31	chr1~85556548~85557547~-~HPV31~5406~6405~+
rep1.HPV31	chr12~123246672~123247671~-~HPV31~4933~5932~+
rep1.HPV31	chrX~120263997~120264996~-~HPV31~5094~6093~-
rep1.HPV31	chr10~126835631~126836630~-~HPV31~624~1623~+
rep1.HPV31	chrX~48305337~48306336~-~HPV31~2687~3686~+
rep1.HPV31	chr8~38923534~38924533~-~HPV31~4139~5138~+
rep1.HPV31	chr12~101430688~101431687~+~HPV31~5398~6397~-
rep1.HPV31	chr16~31867462~31868461~+~HPV31~1078~2077~-
rep1.HPV31	chr3~192754979~192755978~+~HPV31~6717~7716~+
rep1.HPV31	chr14~72032865~72033864~+~HPV31~2288~3287~+
rep1.HPV31	chr11~115796276~115797275~-~HPV31~2893~3892~+
rep1.HPV31	chr10~120781128~120782127~+~HPV31~819~1818~+
rep1.HPV31	chr19~31222848~31223847~+~HPV31~1131~2130~+
rep1.HPV31	chr19~46873871~46874870~+~HPV31~3870~4869~+
rep1.HPV31	chr12~37358581~37359580~+~HPV31~6373~7372~-
rep1.HPV31	chr3~126574735~126575734~-~HPV31~1106~2105~-
rep1.HPV31	chr7~152703406~152704405~+~HPV31~4763~5762~+
rep1.HPV31	chr20~50544385~50545384~-~HPV31~5279~6278~-
rep1.HPV31	chr1~97270449~97271448~+~HPV31~1421~2420~-
rep1.HPV31	chr15~56841237~56842236~-~HPV31~6444~7443~-
rep1.HPV31	chr4~27398062~27399061~+~HPV31~2319~3318~-
rep1.HPV31	chr21~27213935~27214934~+~HPV31~4783~5782~-
rep1.HPV31	chr4~87435531~87436530~+~HPV31~1998~2997~-
rep1.HPV31	chr17~30359606~30360605~+~HPV31~3079~4078~+
rep1.HPV31	chrX~118358980~118359979~+~HPV31~5636~6635~-
rep1.HPV31	chr8~48607298~48608297~+~HPV31~2902~3901~-
rep1.HPV31	chr14~82248068~82249067~-~HPV31~6729~7728~-
rep1.HPV31	chr15~77939304~77940303~-~HPV31~5981~6980~-
rep1.HPV31	chrX~34001572~34002571~+~HPV31~4753~5752~-
rep1.HPV31	chr9~2725576~2726575~-~HPV31~4945~5944~-
rep1.HPV31	chr19~30020183~30021182~-~HPV31~6341~7340~-
rep1.HPV45	chr17~47949115~47950114~-~HPV45~316~1315~-
rep1.HPV45	chr22~28550108~28551107~+~HPV45~2078~3077~+
rep1.HPV45	chr5~176515725~176516724~-~HPV45~682~1681~+
rep1.HPV45	chrX~3877835~3878834~-~HPV45~5732~6731~+
rep1.HPV45	chr19~50298041~50299040~+~HPV45~6628~7627~-
rep1.HPV45	chr12~3786913~3787912~+~HPV45~1160~2159~+
rep1.HPV45	chr3~53872280~53873279~-~HPV45~3625~4624~+
rep1.HPV45	chr7~77155556~77156555~+~HPV45~4599~5598~-
rep1.HPV45	chr9~114206116~114207115~+~HPV45~1925~2924~+
rep1.HPV45	chr4~89692435~89693434~+~HPV45~6148~7147~+
rep1.HPV45	chr2~193991397~193992396~-~HPV45~5157~6156~+
rep1.HPV45	chr1~33570189~33571188~+~HPV45~2159~3158~-
rep1.HPV45	chr22~39969340~39970339~+~HPV45~728~1727~+
rep1.HPV45	chr9~75619939~75620938~-~HPV45~6797~7796~+
rep1.HPV45	chr1~124935541~124936540~-~HPV45~4975~5974~-
rep1.HPV45	chr16~58699754~58700753~+~HPV45~6492~7491~+
rep1.HPV45	chr19~15952396~15953395~-~HPV45~816~1815~-
rep1.HPV45	chrY~22250737~22251736~+~HPV45~2486~3485~+
rep1.HPV45	chr14~49327620~49328619~+~HPV45~1733~2732~-
rep1.HPV45	chr20~11208977~11209976~-~HPV45~3539~4538~-
rep1.HPV45	chr18~58693882~58694881~-~HPV45~1916~2915~-
rep1.HPV45	chr13~60213507~60214506~-~HPV45~1737~2736~+
rep1.HPV45	chr16~30651071~30652070~+~HPV45~2038~3037~-
rep1.HPV45	chr8~106622646~106623645~+~HPV45~4352~5351~-
rep1.HPV45	chr12~112022692~112023691~-~HPV45~4880~5879~-
rep1.HPV45	chr19~35323477~35324476~+~HPV45~4441~5440~-
rep1.HPV45	chr17~73518700~73519699~-~HPV45~1203~2202~+
rep1.HPV45	chr2~177230334~177231333~-~HPV45~5627~6626~-
rep1.HPV45	chr14~77686487~77687486~-~HPV45~1869~2868~-
rep1.HPV45	chr2~25098356~25099355~+~HPV45~6524~7523~-
rep1.HPV45	chr22~39409421~39410420~-~HPV45~3857~4856~-
rep1.HPV45	chr10~98246276~98247275~+~HPV45~1416~2415~-
rep1.HPV45	chr13~21484116~21485115~+~HPV45~2574~3573~-
rep1.HPV45	chr18~36582952~36583951~+~HPV45~5009~6008~+
rep1.HPV45	chr6~151677199~151678198~+~HPV45~6400~7399~-
rep1.HPV45	chr22~43246274~43247273~+~HPV45~1850~2849~+
rep1.HPV45	chr13~37736717~37737716~-~HPV45~4693~5692~+
rep1.HPV45	chr1~58514654~58515653~+~HPV45~6726~7725~+
rep1.HPV45	chr10~86936795~86937794~+~HPV45~3288~4287~+
rep1.HPV45	chr10~37406327~37407326~-~HPV45~3910~4909~+
rep1.HPV45	chr16~64089056~64090055~-~HPV45~5518~6517~+
rep1.HPV45	chr16~1856508~1857507~+~HPV45~4280~5279~-
rep1.HPV45	chr5~144992022~144993021~-~HPV45~1201~2200~-
rep1.HPV45	chr2~55672009~55673008~-~HPV45~4426~5425~+
rep1.HPV45	chr9~43244174~43245173~+~HPV45~1471~2470~+
rep1.HPV45	chr14~59724982~59725981~-~HPV45~2243~3242~-
rep1.HPV45	chr9~1750521~1751520~-~HPV45~2450~3449~+
rep1.HPV45	chr21~46273947~46274946~-~HPV45~3338~4337~+
rep1.HPV45	chr3~195026648~195027647~+~HPV45~4466~5465~+
rep1.HPV45	chr12~115747366~115748365~-~HPV45~6243~7242~-
rep1.HPV39	chr10~104609165~104610164~-~HPV39~5371~6370~-
rep1.HPV39	chr2~130741707~130742706~+~HPV39~4698~5697~-
rep1.HPV39	chr11~34573530~34574529~+~HPV39~6335~7334~-
rep1.HPV39	chr14~76151021~76152020~-~HPV39~6425~7424~+
rep1.HPV39	chr17~78121826~78122825~+~HPV39~5452~6451~+
rep1.HPV39	chr6~87592111~87593110~+~HPV39~6609~7608~+
rep1.HPV39	chr15~96042553~96043552~-~HPV39~3121~4120~-
rep1.HPV39	chr19~8623742~8624741~+~HPV39~4709~5708~+
rep1.HPV39	chr6~15070170~15071169~-~HPV39~5514~6513~-
rep1.HPV39	chr3~100165277~100166276~+~HPV39~85~1084~-
rep1.HPV39	chrX~6105138~6106137~-~HPV39~2124~3123~-
rep1.HPV39	chr14~65999702~66000701~-~HPV39~153~1152~-
rep1.HPV39	chr13~102723013~102724012~+~HPV39~1279~2278~+
rep1.HPV39	chr19~20932895~20933894~+~HPV39~463~1462~-
rep1.HPV39	chr6~69254324~69255323~-~HPV39~4644~5643~-
rep1.HPV39	chr3~10547422~10548421~-~HPV39~3982~4981~+
rep1.HPV39	chr20~44854748~44855747~+~HPV39~1115~2114~-
rep1.HPV39	chr4~146310691~146311690~+~HPV39~4732~5731~-
rep1.HPV39	chr22~20881491~20882490~+~HPV39~227~1226~+
rep1.HPV39	chr16~27620881~27621880~-~HPV39~2228~3227~+
